ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-2705059,Bing,,2,2017-06-29 16:51:59,2017-06-29 22:51:59,38.18587,-122.13616999999999,38.17989,-122.13283999999999,0.451,At Gold Hill Rd - Accident.,,I-680 S,R,Fairfield,Solano,CA,94534,US,US/Pacific,KAPC,2017-06-29 16:54:00,73.9,,53.0,29.91,10.0,SSW,17.3,0.0,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2705060,Bing,,3,2017-06-29 16:50:34,2017-06-29 22:50:34,37.53853,-121.92713,37.5403,-121.92476,0.17800000000000002,At CA-238/Mission Blvd - Accident.,,I-680 N,R,Fremont,Alameda,CA,94539,US,US/Pacific,KNUQ,2017-06-29 16:56:00,69.1,,65.0,29.98,10.0,NNW,16.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-457173,MapQuest-Bing,201.0,3,2017-06-29 16:36:34,2017-06-29 17:06:01,38.069717,-122.22691299999998,,,0.0,#1 & #2 lane blocked due to accident on I-80 Eastbound at Carquinez Toll Plaza Rd.,,Carquinez Brg E,R,Vallejo,Solano,CA,94591,US,US/Pacific,KAPC,2017-06-29 16:54:00,73.9,,53.0,29.91,10.0,SSW,17.3,0.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-457172,MapQuest,201.0,3,2017-06-29 16:35:40,2017-06-29 17:05:18,37.808594,-122.242805,,,0.0,#4 lane blocked due to accident on I-580 Eastbound at Lakeshore Ave.,,I-580 E,R,Oakland,Alameda,CA,94610,US,US/Pacific,KOAK,2017-06-29 16:53:00,64.9,,68.0,29.99,9.0,West,15.0,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2705056,Bing,,3,2017-06-29 16:31:51,2017-06-29 22:31:51,37.255559999999996,-121.86707,37.25533,-121.8544,0.6970000000000001,At Santa Teresa Blvd/Exit 5A - Accident.,,CA-85 S,R,San Jose,Santa Clara,CA,95123,US,US/Pacific,KRHV,2017-06-29 16:47:00,77.0,,44.0,29.97,10.0,NW,13.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-457170,MapQuest,201.0,2,2017-06-29 15:54:08,2017-06-29 16:23:46,37.28038,-121.864975,,,0.0,#3 lane blocked due to accident on CA-87 Northbound at Capitol Expy.,,Guadalupe Fwy N,R,San Jose,Santa Clara,CA,95136,US,US/Pacific,KRHV,2017-06-29 15:47:00,78.8,,42.0,29.97,10.0,WNW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2705049,Bing,,4,2017-06-29 15:47:37,2017-06-29 21:47:37,38.10306,-122.51428,38.109840000000005,-122.5082,0.573,Closed between Atherton Ave and Harbor Dr - Road closed due to accident.,,CA-37 E,R,Novato,Marin,CA,94945,US,US/Pacific,KDVO,2017-06-29 15:55:00,80.6,,45.0,29.93,10.0,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-457165,MapQuest,201.0,2,2017-06-29 15:31:01,2017-06-29 16:00:38,37.255371000000004,-121.86401399999998,,,0.0,#1 & #2 lane blocked due to accident on CA-87 Southbound at Santa Teresa Blvd.,,CA-85 S,R,San Jose,Santa Clara,CA,95123,US,US/Pacific,KRHV,2017-06-29 15:47:00,78.8,,42.0,29.97,10.0,WNW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-457164,MapQuest,201.0,2,2017-06-29 15:29:41,2017-06-29 15:59:24,37.253116999999996,-121.842125,,,0.0,Lane blocked due to accident on CA-85 Southbound at Exit 4 Blossom Hill Rd.,,CA-85 S,R,San Jose,Santa Clara,CA,95123,US,US/Pacific,KRHV,2017-06-29 15:47:00,78.8,,42.0,29.97,10.0,WNW,11.5,,Clear,False,False,False,False,True,False,True,False,True,False,False,False,False,Day,Day,Day,Day
A-457166,MapQuest,201.0,2,2017-06-29 15:21:05,2017-06-29 15:50:44,37.462418,-122.144402,,,0.0,Fast lane blocked due to accident on US-101 Southbound at Exit 403 CA-109 University Ave.,,Bayshore Fwy S,R,Palo Alto,San Mateo,CA,94303,US,US/Pacific,KPAO,2017-06-29 14:47:00,69.8,,73.0,29.97,10.0,NNW,19.6,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-457167,MapQuest,201.0,1,2017-06-29 15:19:33,2017-06-29 15:49:33,37.463745,-122.14591200000001,,,0.0,Accident on Bayshore Rd Eastbound at Lincoln St.,1416.0,E Bayshore Rd,R,Palo Alto,San Mateo,CA,94303,US,US/Pacific,KPAO,2017-06-29 14:47:00,69.8,,73.0,29.97,10.0,NNW,19.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-457163,MapQuest,201.0,2,2017-06-29 15:17:00,2017-06-29 15:46:38,38.105072,-122.511971,,,0.0,Lane blocked due to accident on CA-37 Eastbound at Atherton Ave.,,CA-37 E,R,Novato,Marin,CA,94945,US,US/Pacific,KDVO,2017-06-29 15:15:00,78.8,,51.0,29.94,10.0,East,8.1,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-457161,MapQuest,201.0,2,2017-06-29 14:40:32,2017-06-29 15:10:08,37.711311,-122.395523,,,0.0,Slow lane blocked due to accident on US-101 Northbound at 3rd St.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2017-06-29 14:56:00,64.0,,63.0,29.99,10.0,West,24.2,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2705032,Bing,,2,2017-06-29 13:54:59,2017-06-29 19:54:59,37.73007,-122.43918000000001,37.731918,-122.43268400000001,0.377,At Monterey Blvd/San Jose Ave - Accident.,,I-280 S,R,San Francisco,San Francisco,CA,94131,US,US/Pacific,KSFO,2017-06-29 13:56:00,66.0,,59.0,29.99,10.0,West,19.6,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-457150,MapQuest,201.0,3,2017-06-29 11:20:15,2017-06-29 11:49:34,37.384646999999994,-121.862907,,,0.0,Accident on I-680 Southbound at Exit 4 Berryessa Rd.,,Berryessa Rd,R,San Jose,Santa Clara,CA,95133,US,US/Pacific,KRHV,2017-06-29 11:47:00,73.4,,47.0,30.01,10.0,Variable,5.8,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2705019,Bing,,2,2017-06-29 10:54:18,2017-06-29 16:54:18,37.008728999999995,-121.513999,37.003451,-121.52083,0.524,Between CR-G7/Bloomfield Ave and CA-152/Pacheco Pass Hwy - Accident.,2866.0, Pacheco Pass Hwy,R,Gilroy,Santa Clara,CA,95020-9596,US,US/Pacific,KE16,2017-06-29 10:55:00,62.6,,68.0,30.02,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2705020,Bing,,2,2017-06-29 10:54:18,2017-06-29 16:54:18,37.003451,-121.52083,37.008728999999995,-121.513999,0.524,Between CA-152/Pacheco Pass Hwy and CR-G7/Bloomfield Ave - Accident.,2296.0, Pacheco Pass Hwy,R,Gilroy,Santa Clara,CA,95020-8036,US,US/Pacific,KE16,2017-06-29 10:55:00,62.6,,68.0,30.02,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-457146,MapQuest,201.0,2,2017-06-29 10:52:36,2017-06-29 11:21:00,37.255756,-121.87595400000001,,,0.0,Accident on CA-85 Northbound after Almaden Expy. On the median.,,Almaden Expy,R,San Jose,Santa Clara,CA,95118,US,US/Pacific,KRHV,2017-06-29 10:47:00,66.2,,64.0,30.02,10.0,NNW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-457147,MapQuest,201.0,3,2017-06-29 10:48:49,2017-06-29 11:16:43,37.824001,-122.316925,,,0.0,Accident on I-80 Westbound before Toll Plaza.,,I-80 W,R,Oakland,Alameda,CA,94607,US,US/Pacific,KOAK,2017-06-29 10:53:00,63.0,,70.0,30.01,10.0,West,8.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-457145,MapQuest,201.0,2,2017-06-29 10:38:53,2017-06-29 11:08:28,37.363136,-121.891586,,,0.0,Right hand shoulder blocked due to accident on US-101 Northbound before Oakland Rd.,,US-101 N,R,San Jose,Santa Clara,CA,95112,US,US/Pacific,KSJC,2017-06-29 10:53:00,69.1,,61.0,29.99,7.0,Variable,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-457142,MapQuest,201.0,2,2017-06-29 10:18:09,2017-06-29 10:47:42,37.294579,-121.87278700000002,,,0.0,Accident on CA-87 Northbound after Curtner Ave.,,Guadalupe Fwy N,R,San Jose,Santa Clara,CA,95125,US,US/Pacific,KSJC,2017-06-29 09:53:00,64.9,,70.0,30.0,6.0,NE,4.6,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-457143,MapQuest,201.0,2,2017-06-29 10:14:51,2017-06-29 10:44:14,37.553307000000004,-122.006355,,,0.0,Accident on Central Ave at Dusterberry Way.,4264.0,Central Ave,L,Fremont,Alameda,CA,94536-4979,US,US/Pacific,KPAO,2017-06-29 09:47:00,64.4,,77.0,30.0,10.0,North,9.2,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-457138,MapQuest,201.0,3,2017-06-29 09:45:35,2017-06-29 10:14:45,37.848324,-122.298851,,,0.0,Right hand shoulder blocked due to accident on I-80 I-580 Westbound before CA-13.,,Eastshore Fwy W,R,Berkeley,Alameda,CA,94710,US,US/Pacific,KOAK,2017-06-29 09:53:00,61.0,,75.0,30.01,8.0,SW,10.4,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-457136,MapQuest,201.0,2,2017-06-29 09:11:21,2017-06-29 09:59:06,37.251087,-121.931229,,,0.0,Right hand shoulder blocked due to accident on CA-85 Northbound before Exit 9 Union Ave.,,Norman Y Mineta Hwy,R,San Jose,Santa Clara,CA,95124,US,US/Pacific,KSJC,2017-06-29 08:53:00,61.0,,81.0,29.99,5.0,ESE,6.9,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-457135,MapQuest,201.0,3,2017-06-29 09:05:59,2017-06-29 09:35:02,37.914584999999995,-122.31752,,,0.0,Right hand shoulder blocked due to accident on I-80 Westbound after Exit 14B Carlson Blvd.,,I-80 W,R,Richmond,Contra Costa,CA,94804,US,US/Pacific,KCCR,2017-06-29 08:53:00,63.0,,67.0,29.92,10.0,SSW,16.1,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-457133,MapQuest,201.0,3,2017-06-29 08:55:35,2017-06-29 09:25:10,37.507488,-121.967377,,,0.0,Right hand shoulder blocked due to accident on I-880 Northbound before Exit 15 Auto Mall Pkwy.,,I-880 N,R,Fremont,Alameda,CA,94538,US,US/Pacific,KPAO,2017-06-29 08:47:00,62.6,,77.0,30.0,10.0,North,4.6,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-457134,MapQuest,241.0,3,2017-06-29 08:54:28,2017-06-29 09:23:42,37.901367,-122.31517,,,0.0,#1 lane blocked due to accident on I-580 Eastbound before Exit 12 Central Ave.,,I-580 E,R,Richmond,Contra Costa,CA,94804,US,US/Pacific,KCCR,2017-06-29 08:53:00,63.0,,67.0,29.92,10.0,SSW,16.1,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2705009,Bing,,2,2017-06-29 08:54:18,2017-06-29 14:54:18,37.904039000000004,-122.31738899999999,37.900110999999995,-122.314171,0.32299999999999995,At Central Ave - Accident.,,I-580 E,R,Richmond,Contra Costa,CA,94804,US,US/Pacific,KCCR,2017-06-29 08:53:00,63.0,,67.0,29.92,10.0,SSW,16.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-457126,MapQuest,201.0,3,2017-06-29 07:11:38,2017-06-29 07:41:13,37.66637,-122.107491,,,0.0,Right hand shoulder blocked due to accident on I-880 Southbound before Exit 29 A St.,,I-880 N,R,Hayward,Alameda,CA,94541,US,US/Pacific,KHWD,2017-06-29 07:18:00,60.1,,69.0,29.97,10.0,WSW,6.9,,Overcast,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-457113,MapQuest,201.0,2,2017-06-29 05:41:14,2017-06-29 06:26:45,37.354122,-121.86626399999999,,,0.0,Right hand shoulder blocked due to accident on US-101 Northbound before McKee Rd.,,Bayshore Fwy S,R,San Jose,Santa Clara,CA,95116,US,US/Pacific,KRHV,2017-06-29 06:50:00,57.2,,82.0,29.98,6.0,SSW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-457110,MapQuest,201.0,3,2017-06-29 04:50:35,2017-06-29 05:20:04,37.495384,-121.923294,,,0.0,Accident on I-680 Southbound before CA-262 Mission Blvd.,,I-680 S,R,Fremont,Alameda,CA,94539,US,US/Pacific,KNUQ,2017-06-29 04:56:00,59.0,,83.0,29.97,10.0,Calm,,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-457109,MapQuest-Bing,201.0,2,2017-06-29 03:58:05,2017-06-29 04:58:32,37.372623,-121.92334699999999,,,0.0,Right hand shoulder blocked due to accident on US-101 Southbound at Exit 389 Airport Pkwy.,,Bayshore Fwy S,R,San Jose,Santa Clara,CA,95110,US,US/Pacific,KSJC,2017-06-29 03:53:00,59.0,,83.0,29.94,10.0,WNW,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-2705001,Bing,,2,2017-06-29 03:51:59,2017-06-29 09:51:59,37.49998,-121.9284,37.494985,-121.922817,0.461,At Mission Blvd - Accident.,,I-680 S,R,Fremont,Alameda,CA,94539,US,US/Pacific,KNUQ,2017-06-29 03:56:00,59.0,,83.0,29.96,10.0,ENE,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-457108,MapQuest,201.0,3,2017-06-29 03:31:21,2017-06-29 04:01:03,37.49807,-121.926331,,,0.0,Accident on I-680 Southbound at Exit 12 CA-262 Mission Blvd.,,I-680 S,R,Fremont,Alameda,CA,94539,US,US/Pacific,KNUQ,2017-06-29 03:56:00,59.0,,83.0,29.96,10.0,ENE,3.5,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2704985,Bing,,2,2017-06-29 00:53:30,2017-06-29 06:53:30,37.04537,-121.65328000000001,37.04537,-121.65328000000001,0.0,At CR-G8/Watsonville Rd - Accident.,,Day Rd,R,Gilroy,Santa Clara,CA,95020,US,US/Pacific,KE16,2017-06-29 00:55:00,55.4,,88.0,29.97,10.0,SSE,3.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night
A-457103,MapQuest,201.0,3,2017-06-28 22:00:56,2017-06-28 22:44:50,37.76955,-122.22098500000001,,,0.0,Accident on I-880 Southbound at Exit 38 CA-77.,,42nd Ave,R,Oakland,Alameda,CA,94601,US,US/Pacific,KOAK,2017-06-28 21:53:00,60.1,,80.0,29.95,10.0,West,15.0,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day
A-457101,MapQuest,201.0,3,2017-06-28 21:39:35,2017-06-28 22:09:03,37.316757,-121.92206599999999,,,0.0,1st lane blocked due to accident on I-280 Southbound at Exits 4 5A Southwest Expy.,,I-280 S,R,San Jose,Santa Clara,CA,95128,US,US/Pacific,KSJC,2017-06-28 21:53:00,61.0,,81.0,29.94,10.0,NW,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-457094,MapQuest,201.0,3,2017-06-28 18:28:25,2017-06-28 18:58:07,37.784985,-122.39275400000001,,,0.0,#1 lane blocked due to accident on I-80 Westbound at Exits 2B 2C Bryant St.,,I-80 W,R,San Francisco,San Francisco,CA,94105,US,US/Pacific,KOAK,2017-06-28 18:53:00,63.0,,72.0,29.92,9.0,WNW,13.8,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-457091,MapQuest,201.0,2,2017-06-28 17:33:04,2017-06-28 18:02:36,37.253890999999996,-121.88072199999999,,,0.0,Middle lane blocked due to accident on CA-85 Southbound at Exit 6 Almaden Plaza Way.,,CA-85 S,R,San Jose,Santa Clara,CA,95118,US,US/Pacific,KRHV,2017-06-28 17:55:00,75.2,,50.0,29.91,10.0,NNW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-457087,MapQuest,201.0,2,2017-06-28 16:53:36,2017-06-28 17:23:15,37.845863,-122.247887,,,0.0,#2 & #3 lane blocked due to accident on CA-24 Eastbound at Exits 4 4A 4B Broadway.,,Grove Shafter Fwy E,R,Oakland,Alameda,CA,94618,US,US/Pacific,KOAK,2017-06-28 16:53:00,64.9,,68.0,29.93,10.0,WNW,16.1,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-457088,MapQuest,201.0,2,2017-06-28 16:52:34,2017-06-28 17:22:07,37.854424,-122.218399,,,0.0,Middle lane blocked due to accident on CA-24 Eastbound at Broadway.,,Grove Shafter Fwy E,R,Oakland,Alameda,CA,94618,US,US/Pacific,KOAK,2017-06-28 16:53:00,64.9,,68.0,29.93,10.0,WNW,16.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-457085,MapQuest,201.0,2,2017-06-28 16:26:56,2017-06-28 16:56:56,37.442867,-122.11682900000001,,,0.0,Accident on US-101 Southbound at Exit 402 Embarcadero Rd.,,Bayshore Fwy S,R,Palo Alto,Santa Clara,CA,94303,US,US/Pacific,KPAO,2017-06-28 16:47:00,68.0,,73.0,29.91,10.0,NNW,19.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-457082,MapQuest,201.0,3,2017-06-28 15:52:59,2017-06-28 16:22:25,37.606865,-122.06660500000001,,,0.0,#2 lane blocked due to accident on I-880 Southbound at Exit 24 Whipple Rd.,,I-880 N,R,Hayward,Alameda,CA,94544,US,US/Pacific,KHWD,2017-06-28 15:54:00,68.0,,56.0,29.96,10.0,WNW,15.0,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-457080,MapQuest,201.0,2,2017-06-28 15:46:02,2017-06-28 16:15:41,37.374687,-121.93221299999999,,,0.0,Slow lane blocked due to accident on US-101 Southbound at Exits 390 391 CA-87 Guadalupe Pkwy.,,Bayshore Fwy S,R,San Jose,Santa Clara,CA,95110,US,US/Pacific,KSJC,2017-06-28 15:53:00,73.9,,55.0,29.91,10.0,WNW,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2698943,Bing,,3,2017-06-28 13:29:34,2017-06-28 19:29:34,41.737673,-85.009982,41.737673,-85.009982,0.0,At Ernie Pyle Travel Plaza - Accident.,,I-80 W,R,Fremont,Steuben,IN,46737,US,US/Eastern,KANQ,2017-06-28 13:35:00,75.2,,83.0,30.07,10.0,SSW,18.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2704907,Bing,,2,2017-06-28 13:19:49,2017-06-28 19:19:49,37.342925,-121.925554,37.342925,-121.925554,0.0,At CA-82/The Alameda - Accident.,,I-880 N,R,San Jose,Santa Clara,CA,95126,US,US/Pacific,KSJC,2017-06-28 12:53:00,75.0,,55.0,29.94,10.0,NW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-457076,MapQuest,201.0,3,2017-06-28 13:18:22,2017-06-28 13:48:05,37.344883,-121.92347,,,0.0,#1 lane blocked due to accident on I-880 Northbound at Exit 2 CA-82 The Alameda.,,I-880 N,R,San Jose,Santa Clara,CA,95126,US,US/Pacific,KSJC,2017-06-28 12:53:00,75.0,,55.0,29.94,10.0,NW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-457071,MapQuest,201.0,3,2017-06-28 11:41:27,2017-06-28 12:10:39,37.78735,-122.247955,,,0.0,Right hand shoulder blocked due to accident on I-880 Southbound before Exit 40 Embarcadero.,,Nimitz Fwy S,R,Oakland,Alameda,CA,94606,US,US/Pacific,KOAK,2017-06-28 11:53:00,63.0,,75.0,29.97,10.0,WSW,6.9,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-457066,MapQuest,201.0,3,2017-06-28 11:19:00,2017-06-28 11:48:40,37.348960999999996,-121.91813700000002,,,0.0,Accident on I-880 Southbound at Exit 3 Coleman Ave.,,I-880 S,R,San Jose,Santa Clara,CA,95110,US,US/Pacific,KSJC,2017-06-28 10:53:00,71.1,,55.0,29.94,10.0,Variable,3.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2704891,Bing,,2,2017-06-28 11:17:33,2017-06-28 17:17:33,37.3514,-121.91473,37.34655,-121.92155,0.503,At Coleman Ave - Accident.,,I-880 N,R,San Jose,Santa Clara,CA,95110,US,US/Pacific,KSJC,2017-06-28 10:53:00,71.1,,55.0,29.94,10.0,Variable,3.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-457065,MapQuest,201.0,3,2017-06-28 11:08:06,2017-06-28 11:36:55,37.826392999999996,-122.299927,,,0.0,Accident on I-80 Westbound before Grand Ave. On the median.,,I-80 E,R,Oakland,Alameda,CA,94607,US,US/Pacific,KOAK,2017-06-28 10:53:00,63.0,,75.0,29.97,10.0,West,10.4,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-457064,MapQuest,201.0,2,2017-06-28 10:58:12,2017-06-28 11:27:46,37.37682,-121.94153600000001,,,0.0,Right hand shoulder blocked due to accident on US-101 Northbound after Trimble Rd.,,Trimble Rd,R,San Jose,Santa Clara,CA,95131,US,US/Pacific,KSJC,2017-06-28 10:53:00,71.1,,55.0,29.94,10.0,Variable,3.5,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-457063,MapQuest-Bing,201.0,3,2017-06-28 10:56:24,2017-06-28 11:25:39,37.795124,-122.266594,,,0.0,Slow lane blocked due to accident on I-880 Northbound before Exit 41.,,Nimitz Fwy S,R,Oakland,Alameda,CA,94607,US,US/Pacific,KOAK,2017-06-28 10:53:00,63.0,,75.0,29.97,10.0,West,10.4,,Overcast,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-457062,MapQuest,201.0,3,2017-06-28 10:50:26,2017-06-28 11:20:03,37.631477000000004,-122.08418300000001,,,0.0,Accident on I-880 Northbound after Exit 26 Tennyson Rd.,,W Tennyson Rd,R,Hayward,Alameda,CA,94544,US,US/Pacific,KHWD,2017-06-28 10:54:00,64.0,,65.0,29.99,10.0,WNW,11.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-457060,MapQuest,241.0,3,2017-06-28 10:30:46,2017-06-28 11:00:19,37.334427000000005,-121.936485,,,0.0,#1 lane blocked due to accident on I-880 Northbound at Bascom Ave.,,N Bascom Ave,R,San Jose,Santa Clara,CA,95128,US,US/Pacific,KSJC,2017-06-28 10:53:00,71.1,,55.0,29.94,10.0,Variable,3.5,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
